CustomerID,Recency,Frequency,Monetary,Time,r_quartile,f_quartile,m_quartile,t_quartile,RFM_score,RFM_Total,Cluster
17625,19,306,2020.4,4,2,1,1,3,2113,7,2
17628,82,5,75.75,1,3,4,4,4,3444,15,0
17629,6,123,1814.12,8,1,1,1,2,1112,5,2
17630,170,26,503.6,2,4,3,3,4,4334,14,0
17631,2,39,528.33,3,1,3,3,4,1334,11,2
17633,32,70,1324.84,3,2,2,2,4,2224,10,1
17634,37,296,2358.59,8,2,1,1,2,2112,6,2
17636,20,20,285.56,1,2,3,4,4,2344,13,1
17637,32,35,547.06,2,2,3,3,4,2334,12,1
17639,277,7,108.5,1,4,4,4,4,4444,16,0
17640,87,5,621.66,1,3,4,3,4,3434,14,0
17642,120,40,712.29,2,3,3,2,4,3324,12,1
17643,374,8,101.55,1,4,4,4,4,4444,16,0
17644,2,157,2895.64,8,1,1,1,2,1112,5,2
17646,220,51,1008.39,3,4,2,2,4,4224,12,1
17647,66,7,133.06,1,3,4,4,4,3444,15,0
17648,61,91,1797.5,3,3,2,1,4,3214,10,1
17649,139,52,868.49,1,3,2,2,4,3224,11,1
17650,22,8,166.08,1,2,4,4,4,2444,14,0
17651,12,232,3945,5,1,1,1,3,1113,6,2
17652,26,259,4867.72,7,2,1,1,2,2112,6,2
17653,37,44,1207.56,3,2,2,2,4,2224,10,1
17654,278,22,117.55,1,4,3,4,4,4344,15,0
17655,11,91,2638.94,6,1,2,1,3,1213,7,2
17656,74,82,1674.69,2,3,2,1,4,3214,10,1
17658,26,19,595.42,2,2,3,3,4,2334,12,1
17659,18,158,2999.46,7,1,1,1,2,1112,5,2
17660,142,38,178.75,1,3,3,4,4,3344,14,0
17663,26,86,1802.91,6,2,2,1,3,2213,8,1
17664,19,43,604.64,2,2,2,3,4,2234,11,1
17666,4,18,728.16,2,1,3,2,4,1324,10,1
17667,67,116,2055.51,4,3,1,1,3,3113,8,1
17668,2,15,347.75,2,1,4,3,4,1434,12,1
17669,43,68,3406.72,6,2,2,1,3,2213,8,1
17670,228,11,205.7,1,4,4,4,4,4444,16,0
17671,16,53,1572.71,4,1,2,1,3,1213,7,1
17672,51,110,3178.17,2,2,1,1,4,2114,8,1
17673,2,218,1594.97,5,1,1,1,3,1113,6,2
17674,75,27,551.04,2,3,3,3,4,3334,13,1
17675,2,705,20374.28,13,1,1,1,1,1111,4,2
17676,5,77,1371.18,4,1,2,2,3,1223,8,2
17677,2,303,16345.38,13,1,1,1,1,1111,4,2
17678,264,16,298.11,1,4,4,4,4,4444,16,0
17679,53,30,1992.11,2,3,3,1,4,3314,11,1
17680,24,11,184.4,1,2,4,4,4,2444,14,0
17682,11,118,2474.33,6,1,1,1,3,1113,6,2
17684,44,15,239.41,1,2,4,4,4,2444,14,0
17685,17,127,3155.83,6,1,1,1,3,1113,6,2
17686,8,286,5739.46,5,1,1,1,3,1113,6,2
17690,31,252,4726.8,9,2,1,1,2,2112,6,2
17691,359,19,290.4,1,4,3,4,4,4344,15,0
17692,128,46,740.94,4,3,2,2,3,3223,10,1
17693,138,16,200.47,1,3,4,4,4,3444,15,0
17694,142,15,283.12,1,3,4,4,4,3444,15,0
17695,132,35,765.34,2,3,3,2,4,3324,12,1
17696,39,115,2285.71,6,2,1,1,3,2113,7,1
17697,237,19,338.95,1,4,3,3,4,4334,14,0
17698,261,8,154.95,1,4,4,4,4,4444,16,0
17700,17,142,2534.64,4,1,1,1,3,1113,6,2
17701,253,24,417.95,1,4,3,3,4,4334,14,0
17702,31,74,1824.37,4,2,2,1,3,2213,8,1
17703,36,55,798.74,3,2,2,2,4,2224,10,1
17704,169,31,885.19,2,4,3,2,4,4324,13,1
17705,4,103,1823.52,8,1,1,1,2,1112,5,2
17706,5,382,10504.49,7,1,1,1,2,1112,5,2
17707,186,5,152.4,2,4,4,4,4,4444,16,0
17708,188,34,263.33,2,4,3,4,4,4344,15,0
17709,170,7,137.45,1,4,4,4,4,4444,16,0
17711,11,23,385.1,2,1,3,3,4,1334,11,1
17712,45,29,522.91,1,2,3,3,4,2334,12,1
17714,321,10,153,1,4,4,4,4,4444,16,0
17715,201,1,326.4,1,4,4,3,4,4434,15,0
17716,23,245,5655.99,6,2,1,1,3,2113,7,2
17718,233,6,139.35,1,4,4,4,4,4444,16,0
17719,38,274,5396.04,8,2,1,1,2,2112,6,2
17720,27,50,1195.94,4,2,2,2,3,2223,9,1
17722,97,115,2424.04,4,3,1,1,3,3113,8,1
17723,128,10,3276.4,4,3,4,1,3,3413,11,1
17724,72,40,1033,2,3,3,2,4,3324,12,1
17725,17,192,3439.08,9,1,1,1,2,1112,5,2
17727,16,66,1060.25,1,1,2,2,4,1224,9,1
17728,4,165,2876.01,3,1,1,1,4,1114,7,2
17730,4,218,5298.48,10,1,1,1,1,1111,4,2
17731,80,67,1240.11,3,3,2,2,4,3224,11,1
17732,373,18,303.97,1,4,3,3,4,4334,14,0
17733,39,35,692.19,2,2,3,2,4,2324,11,1
17734,54,43,700.63,3,3,2,2,4,3224,11,1
17735,3,690,13110.02,13,1,1,1,1,1111,4,2
17736,10,25,377.44,3,1,3,3,4,1334,11,1
17737,10,10,168.24,2,1,4,4,4,1444,13,0
17738,20,97,1879.05,3,2,2,1,4,2214,9,2
17739,12,47,2791.35,6,1,2,1,3,1213,7,2
17742,114,15,355.11,2,3,4,3,4,3434,14,0
17744,4,136,2322.4,5,1,1,1,3,1113,6,2
17746,241,6,110.25,1,4,4,4,4,4444,16,0
17747,113,1,71.4,1,3,4,4,4,3444,15,0
17749,179,35,674.52,2,4,3,2,4,4324,13,1
17750,6,184,1710.45,7,1,1,1,2,1112,5,2
17752,360,1,80.64,1,4,4,4,4,4444,16,0
17754,1,89,1664.65,5,1,2,1,3,1213,7,2
17757,2,740,5593.39,13,1,1,1,1,1111,4,2
17758,20,404,3408.2,6,2,1,1,3,2113,7,2
17759,18,90,819.96,2,1,2,2,4,1224,9,1
17760,22,25,287.59,2,2,3,4,4,2344,13,1
17761,33,19,712.78,1,2,3,2,4,2324,11,1
17763,264,1,15,1,4,4,4,4,4444,16,0
17764,51,71,772.55,2,2,2,2,4,2224,10,1
17765,159,56,367.63,3,4,2,3,4,4234,13,1
17767,16,21,271.2,1,1,3,4,4,1344,12,1
17768,9,98,2081.9,3,1,2,1,4,1214,8,2
17769,13,304,3957.43,6,1,1,1,3,1113,6,2
17770,199,38,1143.27,2,4,3,2,4,4324,13,1
17771,57,54,245.81,2,3,2,4,4,3244,13,1
17772,11,50,173.45,1,1,2,4,4,1244,11,1
17774,97,153,1213.73,4,3,1,2,3,3123,9,1
17775,255,3,56.4,1,4,4,4,4,4444,16,0
17777,25,190,647.56,3,2,1,2,4,2124,9,1
17779,22,81,650.32,3,2,2,2,4,2224,10,1
17781,160,12,188.02,2,4,4,4,4,4444,16,0
17783,73,67,283.47,2,3,2,4,4,3244,13,1
17785,54,13,131.94,1,3,4,4,4,3444,15,0
17786,86,68,266.85,2,3,2,4,4,3244,13,1
17787,153,128,1817.54,4,4,1,1,3,4113,9,1
17788,74,5,1117.9,2,3,4,2,4,3424,13,0
17789,282,14,225.9,1,4,4,4,4,4444,16,0
17790,27,189,1964.3,8,2,1,1,2,2112,6,2
17791,30,10,106.1,1,2,4,4,4,2444,14,0
17793,26,52,300.34,1,2,2,3,4,2234,11,1
17795,180,45,342.83,2,4,2,3,4,4234,13,0
17796,41,81,690,3,2,2,2,4,2224,10,1
17797,23,111,780.43,2,2,1,2,4,2124,9,1
17799,23,404,3039.17,7,2,1,1,2,2112,6,2
17800,38,103,1187.21,8,2,1,2,2,2122,7,1
17802,83,140,1285.04,3,3,1,2,4,3124,10,1
17805,74,10,512.31,1,3,4,3,4,3434,14,0
17806,12,43,546.04,1,1,2,3,4,1234,10,1
17809,17,61,5411.91,8,1,2,1,2,1212,6,2
17811,5,828,7761.82,12,1,1,1,1,1111,4,2
17812,13,133,699.81,2,1,1,2,4,1124,8,2
17813,15,348,1698.07,3,1,1,1,4,1114,7,2
17816,37,17,36.56,4,2,4,4,3,2443,13,0
17817,5,33,387.68,2,1,3,3,4,1334,11,1
17819,72,48,3704.87,6,3,2,1,3,3213,9,1
17824,52,13,298.4,1,3,4,3,4,3434,14,0
17827,6,215,1987.33,3,1,1,1,4,1114,7,2
17830,2,23,398.7,3,1,3,3,4,1334,11,2
17831,34,2,35.4,1,2,4,4,4,2444,14,0
17832,50,61,155.37,1,2,2,4,4,2244,12,1
17835,3,59,342.24,2,1,2,3,4,1234,10,2
17836,48,24,110.21,1,2,3,4,4,2344,13,0
17837,43,162,1541.23,4,2,1,2,3,2123,8,1
17838,27,117,2720.8,4,2,1,1,3,2113,7,2
17839,43,52,318.15,1,2,2,3,4,2234,11,1
17841,2,7676,40519.84,13,1,1,1,1,1111,4,2
17843,304,37,205.48,1,4,3,4,4,4344,15,0
17846,86,1,2033.1,1,3,4,1,4,3414,12,0
17848,82,51,901.2,8,3,2,2,2,3222,9,1
17849,219,26,605.8,4,4,3,3,3,4333,13,0
17850,373,297,5391.21,1,4,1,1,4,4114,10,1
17852,12,24,114.34,1,1,3,4,4,1344,12,1
17854,186,15,311.26,2,4,4,3,4,4434,15,0
17855,373,17,208.97,1,4,4,4,4,4444,16,0
17856,2,15,1418.03,3,1,4,2,4,1424,11,2
17857,5,54,26879.04,11,1,2,1,1,1211,5,2
17858,6,197,5140.66,9,1,1,1,2,1112,5,2
17859,305,23,141.92,1,4,3,4,4,4344,15,0
17860,369,52,226.45,1,4,2,4,4,4244,14,0
17861,4,219,2097.88,5,1,1,1,3,1113,6,2
17862,324,11,330.9,1,4,4,3,4,4434,15,0
17863,60,148,3160,6,3,1,1,3,3113,8,1
17864,13,90,554.85,3,1,2,3,4,1234,10,1
17865,31,370,10526.32,11,2,1,1,1,2111,5,2
17866,143,9,329.65,1,3,4,3,4,3434,14,0
17867,31,68,1157.87,4,2,2,2,3,2223,9,1
17869,108,40,428.18,4,3,3,3,3,3333,12,1
17870,3,270,1865.89,7,1,1,1,2,1112,5,2
17871,205,10,155.9,1,4,4,4,4,4444,16,0
17873,81,43,1848.96,5,3,2,1,3,3213,9,1
17874,186,46,683.46,3,4,2,2,4,4224,12,1
17877,171,12,237.61,1,4,4,4,4,4444,16,0
17878,44,26,379.45,1,2,3,3,4,2334,12,1
17879,174,6,178.52,1,4,4,4,4,4444,16,0
17880,365,26,458.92,1,4,3,3,4,4334,14,0
17881,305,8,133.35,1,4,4,4,4,4444,16,0
17883,4,142,664.34,4,1,1,2,3,1123,7,2
17884,4,113,695.07,3,1,1,2,4,1124,8,2
17885,13,53,156.34,1,1,2,4,4,1244,11,1
17886,32,102,869.28,3,2,1,2,4,2124,9,1
17887,130,10,111.35,1,3,4,4,4,3444,15,0
17888,22,65,716,7,2,2,2,2,2222,8,1
17889,213,20,201.37,2,4,3,4,4,4344,15,0
17890,323,91,586.89,2,4,2,3,4,4234,13,1
17891,163,34,203.86,1,4,3,4,4,4344,15,0
17892,57,28,244.1,2,3,3,4,4,3344,14,0
17893,226,15,107.21,1,4,4,4,4,4444,16,0
17894,72,192,1118.96,4,3,1,2,3,3123,9,1
17895,45,15,95.45,1,2,4,4,4,2444,14,0
17896,24,2,256.32,1,2,4,4,4,2444,14,0
17897,173,108,541.81,2,4,1,3,4,4134,12,1
17898,86,28,152.06,2,3,3,4,4,3344,14,0
17899,160,31,154.55,1,4,3,4,4,4344,15,0
17900,191,6,112.2,1,4,4,4,4,4444,16,0
17901,30,19,110.38,1,2,3,4,4,2344,13,0
17904,22,34,181.07,1,2,3,4,4,2344,13,1
17905,72,33,798.99,3,3,3,2,4,3324,12,1
17906,248,12,72.9,1,4,4,4,4,4444,16,0
17908,374,54,232.03,1,4,2,4,4,4244,14,0
17911,10,39,366.23,1,1,3,3,4,1334,11,1
17912,311,37,310.06,2,4,3,3,4,4334,14,0
17913,59,58,408.65,2,3,2,3,4,3234,12,1
17914,4,75,329.36,1,1,2,3,4,1234,10,2
17917,46,92,335.03,3,2,2,3,4,2234,11,1
17919,89,23,1304.04,1,3,3,2,4,3324,12,1
17920,5,665,4119.5,10,1,1,1,1,1111,4,2
17921,65,142,820.23,4,3,1,2,3,3123,9,1
17923,283,1,207.5,1,4,4,4,4,4444,16,0
17924,12,31,2962.5,4,1,3,1,3,1313,8,2
17925,373,1,244.08,1,4,4,4,4,4444,16,0
17926,134,21,397.29,2,3,3,3,4,3334,13,0
17928,46,23,212.54,2,2,3,4,4,2344,13,0
17929,12,5,843,4,1,4,2,3,1423,10,1
17930,36,39,1740.48,5,2,3,1,3,2313,9,1
17931,135,65,408.36,2,3,2,3,4,3234,12,1
17932,30,90,1331.57,3,2,2,2,4,2224,10,1
17934,52,21,704.25,1,3,3,2,4,3324,12,1
17935,139,29,145.79,1,3,3,4,4,3344,14,0
17936,6,72,380.13,1,1,2,3,4,1234,10,1
17937,9,43,4301.22,6,1,2,1,3,1213,7,2
17939,160,12,99.14,1,4,4,4,4,4444,16,0
17940,50,18,4020.04,7,2,3,1,2,2312,8,1
17941,131,2,304.56,1,3,4,3,4,3434,14,0
17942,8,2,77.5,1,1,4,4,4,1444,13,0
17946,234,20,149.58,2,4,3,4,4,4344,15,0
17947,38,9,176.68,1,2,4,4,4,2444,14,0
17948,148,1,358.56,1,4,4,3,4,4434,15,0
17949,2,70,58510.48,13,1,2,1,1,1211,5,2
17950,73,71,482.2,2,3,2,3,4,3234,12,1
17951,40,20,1008.54,2,2,3,2,4,2324,11,1
17954,6,477,2314.13,9,1,1,1,2,1112,5,2
17955,199,19,557.3,1,4,3,3,4,4334,14,0
17956,250,1,12.75,1,4,4,4,4,4444,16,0
17957,67,31,111.68,1,3,3,4,4,3344,14,0
17958,117,7,508.46,1,3,4,3,4,3434,14,0
17960,172,26,73.78,1,4,3,4,4,4344,15,0
17961,22,249,1296.44,11,2,1,2,1,2121,6,2
17962,143,34,102.41,1,3,3,4,4,3344,14,0
17964,32,98,463.21,2,2,2,3,4,2234,11,1
17965,38,325,2599.19,9,2,1,1,2,2112,6,2
17966,38,68,1098.43,4,2,2,2,3,2223,9,1
17967,372,42,112.27,1,4,2,4,4,4244,14,0
17968,374,81,265.1,1,4,2,4,4,4244,14,0
17969,167,14,228.2,2,4,4,4,4,4444,16,0
17970,212,29,562.79,1,4,3,3,4,4334,14,0
17972,242,30,135.19,1,4,3,4,4,4344,15,0
17973,52,15,337.04,1,3,4,3,4,3434,14,0
17974,25,165,703.99,3,2,1,2,4,2124,9,1
17975,16,293,4483.26,10,1,1,1,1,1111,4,2
17976,373,57,321.79,1,4,2,3,4,4234,13,0
17977,30,21,288.14,1,2,3,4,4,2344,13,1
17978,366,12,300.92,1,4,4,3,4,4434,15,0
17979,36,138,732.41,3,2,1,2,4,2124,9,1
17980,166,30,811.45,3,4,3,2,4,4324,13,1
17984,146,48,152.68,1,4,2,4,4,4244,14,0
17985,23,21,631.35,1,2,3,3,4,2334,12,1
17986,57,1,20.8,1,3,4,4,4,3444,15,0
17987,186,13,198.57,1,4,4,4,4,4444,16,0
17988,12,38,201.12,4,1,3,4,3,1343,11,1
17990,237,29,630.84,2,4,3,3,4,4334,14,0
17991,226,5,93.35,1,4,4,4,4,4444,16,0
17994,122,79,674.89,4,3,2,2,3,3223,10,1
17995,282,2,76.1,1,4,4,4,4,4444,16,0
17997,75,164,1962.46,3,3,1,1,4,3114,9,1
17999,38,91,380.39,2,2,2,3,4,2234,11,1
18001,13,57,415.13,2,1,2,3,4,1234,10,1
18004,363,37,157.92,1,4,3,4,4,4344,15,0
18005,4,53,226.47,2,1,2,4,4,1244,11,1
18006,24,22,444.68,1,2,3,3,4,2334,12,1
18008,71,30,2116.19,5,3,3,1,3,3313,10,1
18009,236,31,247.39,1,4,3,4,4,4344,15,0
18010,257,14,174.8,1,4,4,4,4,4444,16,0
18011,374,28,102.79,1,4,3,4,4,4344,15,0
18013,156,31,187.29,1,4,3,4,4,4344,15,0
18014,29,30,162.22,1,2,3,4,4,2344,13,1
18015,5,46,120.03,1,1,2,4,4,1244,11,1
18016,33,122,1477.66,5,2,1,2,3,2123,8,1
18017,82,3,523,3,3,4,3,4,3434,14,0
18018,109,29,122.14,2,3,3,4,4,3344,14,0
18019,52,5,38.45,1,3,4,4,4,3444,15,0
18022,36,164,612.72,1,2,1,3,4,2134,10,1
18024,153,21,389.78,1,4,3,3,4,4334,14,0
18027,99,21,115.31,1,3,3,4,4,3344,14,0
18030,5,9,230.65,2,1,4,4,4,1444,13,1
18032,335,5,73.5,1,4,4,4,4,4444,16,0
18033,66,33,93.82,1,3,3,4,4,3344,14,0
18034,22,110,418.68,1,2,1,3,4,2134,10,1
18035,36,49,713.89,2,2,2,2,4,2224,10,1
18036,33,94,403.12,3,2,2,3,4,2234,11,1
18037,155,19,70.02,5,4,3,4,3,4343,14,0
18040,20,19,357.2,2,2,3,3,4,2334,12,1
18041,12,458,4097.37,11,1,1,1,1,1111,4,2
18042,54,7,165.05,1,3,4,4,4,3444,15,0
18043,25,115,529.29,3,2,1,3,4,2134,10,1
18044,5,127,2088.6,8,1,1,1,2,1112,5,2
18045,46,43,178.34,1,2,2,4,4,2244,12,1
18048,204,7,172.29,1,4,4,4,4,4444,16,0
18050,360,5,74.4,1,4,4,4,4,4444,16,0
18053,71,20,300.02,1,3,3,3,4,3334,13,0
18055,8,358,6761.34,7,1,1,1,2,1112,5,2
18056,289,19,363.65,1,4,3,3,4,4334,14,0
18058,10,3,170.16,1,1,4,4,4,1444,13,0
18059,24,18,306.46,2,2,3,3,4,2334,12,1
18061,22,46,2119.41,10,2,2,1,1,2211,6,1
18062,174,27,720.52,3,4,3,2,4,4324,13,1
18064,134,7,814,2,3,4,2,4,3424,13,0
18065,6,137,2392.83,6,1,1,1,3,1113,6,2
18066,76,10,318,1,3,4,3,4,3434,14,0
18067,41,37,396.33,1,2,3,3,4,2334,12,1
18068,290,1,101.7,1,4,4,4,4,4444,16,0
18069,27,457,2009.24,5,2,1,1,3,2113,7,2
18071,258,25,453,2,4,3,3,4,4334,14,0
18072,186,18,247.44,1,4,3,4,4,4344,15,0
18073,115,72,3859.82,4,3,2,1,3,3213,9,1
18074,374,13,489.6,1,4,4,3,4,4434,15,0
18075,24,142,2611.75,9,2,1,1,2,2112,6,2
18077,9,223,2584.41,8,1,1,1,2,1112,5,2
18078,218,29,336.13,2,4,3,3,4,4334,14,0
18079,46,123,3613.15,3,2,1,1,4,2114,8,1
18080,19,2,1231.5,2,2,4,2,4,2424,12,0
18081,37,17,343.45,3,2,4,3,4,2434,13,1
18082,26,70,680.84,1,2,2,2,4,2224,10,1
18084,17,1,90.48,1,1,4,4,4,1444,13,0
18085,331,29,689.95,2,4,3,2,4,4324,13,0
18086,275,7,101.34,1,4,4,4,4,4444,16,0
18087,99,2,4055.72,2,3,4,1,4,3414,12,0
18088,62,37,166.03,1,3,3,4,4,3344,14,0
18092,3,89,9068.26,8,1,2,1,2,1212,6,2
18093,94,36,2106.52,3,3,3,1,4,3314,11,1
18094,82,70,3017.3,5,3,2,1,3,3213,9,1
18095,313,21,580.05,1,4,3,3,4,4334,14,0
18096,12,196,849.06,2,1,1,2,4,1124,8,2
18097,8,106,2662.4,5,1,1,1,3,1113,6,2
18099,128,19,168.31,1,3,3,4,4,3344,14,0
18101,12,40,222.4,2,1,3,4,4,1344,12,1
18102,1,431,259657.3,12,1,1,1,1,1111,4,2
18104,38,38,754.64,1,2,3,2,4,2324,11,1
18105,38,18,113.48,1,2,3,4,4,2344,13,0
18106,330,37,421.9,1,4,3,3,4,4334,14,0
18108,255,17,271,1,4,4,4,4,4444,16,0
18109,2,441,8004.92,13,1,1,1,1,1111,4,2
18110,20,37,198.8,1,2,3,4,4,2344,13,1
18112,13,26,352.69,2,1,3,3,4,1334,11,1
18113,369,1,76.32,1,4,4,4,4,4444,16,0
18114,291,28,220.1,1,4,3,4,4,4344,15,0
18116,68,371,1403.11,4,3,1,2,3,3123,9,1
18117,26,72,315.65,1,2,2,3,4,2234,11,1
18118,11,1263,5625.08,11,1,1,1,1,1111,4,2
18119,368,29,180.7,1,4,3,4,4,4344,15,0
18120,215,17,111.15,1,4,4,4,4,4444,16,0
18121,150,31,653.3,1,4,3,2,4,4324,13,1
18122,9,357,1793.06,5,1,1,1,3,1113,6,2
18123,25,34,574.44,1,2,3,3,4,2334,12,1
18125,30,192,1131.75,4,2,1,2,3,2123,8,1
18126,61,52,200.92,1,3,2,4,4,3244,13,1
18127,20,46,347.08,2,2,2,3,4,2234,11,1
18129,244,14,112.55,1,4,4,4,4,4444,16,0
18130,16,70,1059.39,2,1,2,2,4,1224,9,1
18133,213,1,931.5,1,4,4,2,4,4424,14,0
18135,30,20,681.91,3,2,3,2,4,2324,11,1
18136,64,38,784.33,3,3,3,2,4,3324,12,1
18138,296,8,152.65,1,4,4,4,4,4444,16,0
18139,18,159,8438.34,1,1,1,1,4,1114,7,2
18142,158,15,1019.52,2,4,4,2,4,4424,14,0
18143,117,61,1000.16,2,3,2,2,4,3224,11,1
18144,8,43,2888.75,10,1,2,1,1,1211,5,2
18145,13,221,2861.55,4,1,1,1,3,1113,6,2
18146,141,10,160.35,2,3,4,4,4,3444,15,0
18147,46,7,179.34,2,2,4,4,4,2444,14,0
18149,51,16,612.08,3,2,4,3,4,2434,13,1
18150,33,37,566.58,3,2,3,3,4,2334,12,1
18151,135,38,653.35,2,3,3,2,4,3324,12,1
18154,4,21,399.19,2,1,3,3,4,1334,11,1
18155,76,25,371.62,3,3,3,3,4,3334,13,0
18156,13,122,675.64,2,1,1,2,4,1124,8,1
18158,10,34,453.4,2,1,3,3,4,1334,11,1
18159,302,23,530.15,1,4,3,3,4,4334,14,0
18160,58,39,638.06,2,3,3,3,4,3334,13,1
18161,16,80,1618.69,5,1,2,1,3,1213,7,2
18164,38,24,399.65,1,2,3,3,4,2334,12,1
18165,178,10,302.46,1,4,4,3,4,4434,15,0
18167,24,37,1384.86,2,2,3,2,4,2324,11,1
18168,177,130,1160.04,5,4,1,2,3,4123,10,1
18169,61,9,202.65,1,3,4,4,4,3444,15,0
18170,34,38,980.31,3,2,3,2,4,2324,11,1
18171,59,54,1231.31,5,3,2,2,3,3223,10,1
18172,15,189,7561.68,8,1,1,1,2,1112,5,2
18173,87,31,2106.84,4,3,3,1,3,3313,10,1
18174,8,1,104,1,1,4,4,4,1444,13,0
18176,359,30,476.35,1,4,3,3,4,4334,14,0
18177,32,73,1340.87,5,2,2,2,3,2223,9,1
18178,129,97,1590.81,4,3,2,1,3,3213,9,1
18179,10,90,1793.17,5,1,2,1,3,1213,7,2
18180,5,119,1843.75,4,1,1,1,3,1113,6,2
18181,25,41,366.85,1,2,2,3,4,2234,11,1
18183,228,37,632.07,2,4,3,3,4,4334,14,1
18184,16,1,49.8,1,1,4,4,4,1444,13,0
18185,250,17,304.25,1,4,4,3,4,4434,15,0
18188,16,71,2001.04,3,1,2,1,4,1214,8,2
18189,78,68,1090.24,2,3,2,2,4,3224,11,1
18190,193,15,284.46,2,4,4,4,4,4444,16,0
18191,262,7,207.8,1,4,4,4,4,4444,16,0
18192,72,45,957.97,1,3,2,2,4,3224,11,1
18193,166,16,243.76,1,4,4,4,4,4444,16,0
18194,83,7,973.84,1,3,4,2,4,3424,13,0
18196,96,139,686.63,2,3,1,2,4,3124,10,1
18198,5,159,5425.56,11,1,1,1,1,1111,4,2
18200,107,30,150.35,1,3,3,4,4,3344,14,0
18202,200,68,1396.99,2,4,2,2,4,4224,12,1
18203,158,19,160.42,1,4,3,4,4,4344,15,0
18204,72,192,1975.35,3,3,1,1,4,3114,9,1
18205,37,32,517.36,2,2,3,3,4,2334,12,1
18209,29,8,139.1,1,2,4,4,4,2444,14,0
18210,2,134,2621.38,4,1,1,1,3,1113,6,2
18211,26,42,600.07,5,2,2,3,3,2233,10,1
18212,327,34,216.07,1,4,3,4,4,4344,15,0
18213,237,15,232.48,1,4,4,4,4,4444,16,0
18215,90,13,299.34,1,3,4,3,4,3434,14,0
18216,32,26,481.75,1,2,3,3,4,2334,12,1
18217,30,31,621.75,2,2,3,3,4,2334,12,1
18218,212,20,641.92,2,4,3,3,4,4334,14,0
18219,3,114,2069.77,8,1,1,1,2,1112,5,2
18220,227,2,305.28,1,4,4,3,4,4434,15,0
18221,23,64,1041.61,5,2,2,2,3,2223,9,1
18222,93,19,443,1,3,3,3,4,3334,13,0
18223,5,272,6484.54,10,1,1,1,1,1111,4,2
18224,264,10,158.95,1,4,4,4,4,4444,16,0
18225,4,269,5504.96,10,1,1,1,1,1111,4,2
18226,45,242,5228.05,9,2,1,1,2,2112,6,2
18227,218,5,93.75,1,4,4,4,4,4444,16,0
18228,57,30,779.9,2,3,3,2,4,3324,12,1
18229,12,164,7276.9,12,1,1,1,1,1111,4,2
18230,10,86,2810.2,6,1,2,1,3,1213,7,2
18231,193,123,2071.77,4,4,1,1,3,4113,9,1
18232,82,37,592.97,3,3,3,3,4,3334,13,1
18233,326,1,440,1,4,4,3,4,4434,15,0
18235,72,104,1796.48,3,3,1,1,4,3114,9,1
18236,30,49,882.24,6,2,2,2,3,2223,9,1
18237,3,61,987.1,5,1,2,2,3,1223,8,2
18239,219,88,1561.61,4,4,2,2,3,4223,11,1
18240,47,6,422.58,1,2,4,3,4,2434,13,0
18241,10,104,2073.09,7,1,1,1,2,1112,5,2
18242,73,78,2232.49,2,3,2,1,4,3214,10,1
18245,8,175,2567.06,5,1,1,1,3,1113,6,2
18246,24,4,596.1,2,2,4,3,4,2434,13,0
18248,123,47,804.02,2,3,2,2,4,3224,11,1
18249,18,8,95.34,1,1,4,4,4,1444,13,0
18250,311,21,349.27,1,4,3,3,4,4334,14,0
18251,88,16,4314.72,1,3,4,1,4,3414,12,1
18252,51,94,518.27,2,2,2,3,4,2234,11,1
18255,90,6,103.3,1,3,4,4,4,3444,15,0
18257,40,118,2337.63,5,2,1,1,3,2113,7,1
18259,25,42,2338.6,3,2,2,1,4,2214,9,1
18260,173,133,2628.35,6,4,1,1,3,4113,9,1
18261,44,21,324.24,2,2,3,3,4,2334,12,1
18262,141,13,149.48,1,3,4,4,4,3444,15,0
18263,26,61,1213.16,3,2,2,2,4,2224,10,1
18265,73,46,801.51,2,3,2,2,4,3224,11,1
18268,135,1,25.5,1,3,4,4,4,3444,15,0
18269,367,7,168.6,1,4,4,4,4,4444,16,0
18270,39,11,283.15,2,2,4,4,4,2444,14,0
18272,3,166,3078.58,5,1,1,1,3,1113,6,2
18273,3,3,204,3,1,4,4,4,1444,13,0
18274,31,11,175.92,1,2,4,4,4,2444,14,0
18276,44,14,335.86,1,2,4,3,4,2434,13,0
18277,59,8,110.38,1,3,4,4,4,3444,15,0
18278,74,9,173.9,1,3,4,4,4,3444,15,0
18280,278,10,180.6,1,4,4,4,4,4444,16,0
18281,181,7,80.82,1,4,4,4,4,4444,16,0
18282,8,12,178.05,2,1,4,4,4,1444,13,1
18283,4,721,2045.53,10,1,1,1,1,1111,4,2
18287,43,70,1837.28,2,2,2,1,4,2214,9,1
